Transaction_ID,Customer_Name,Application_Date,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose_Text,Risk_Analyst_Note,Default_Status
8f9a0b1c-2d3e-4f5a-6b7c-8d9e0f1a2b3c,Richard Moore,2023-09-28,58000.0,605,30000.0,Debt Consolidation,High debt-to-income ratio noted.,0
e7f6a5b4-c3d2-e1f0-a9b8-c7d6e5f4a3b2,Nancy Jackson,2022-12-12,130000.0,740,28000.0,Car Purchase,"Standard review, appears stable.",0
4a5b6c7d-8e9f-0a1b-2c3d-4e5f6a7b8c9d,John Martin,2023-07-21,49000.0,550,43000.0,Business Investment,High risk due to low credit score.,1
d9e8f7a6-b5c4-d3e2-f1a0-b9c8d7e6f5a4,Karen Thomas,2024-01-25,105000.0,690,46000.0,Home Improvement,High debt-to-income ratio noted.,1
f9b8c2a1-e4f5-4d6c-8a2b-3c4d5e6f7a8b,Laura Gonzalez,2023-11-20,135487.55,789,48755.21,Home Improvement,Loan amount is large relative to income.,1
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Michael Smith,2024-03-15,55243.89,580,27890.12,Debt Consolidation,High risk due to low credit score.,1
b2c3d4e5-f6a7-4b8c-9d0e-1f2a3b4c5d6e,Jessica Williams,2022-12-01,145876.32,810,39500.5,Car Purchase,Applicant shows strong financial stability.,0
c3d4e5f6-a7b8-4c9d-0e1f-2a3b4c5d6e7f,David Jones,2023-08-22,89453.78,695,42100.0,Business Investment,Loan amount is large relative to income.,1
d4e5f6a7-b8c9-4d0e-1f2a-3b4c5d6e7f8g,Sarah Garcia,2024-01-05,42789.45,455,15200.75,Medical Expenses,History of late payments noted.,1
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8g9h,Chris Miller,2023-05-19,180321.9,835,49500.0,Home Improvement,Loan amount is large relative to income.,0
f6a7b8c9-d0e1-4f2a-3b4c-5d6e7f8g9h0i,Amanda Davis,2022-10-11,75643.21,720,22000.0,Debt Consolidation,Solid credit profile.,0
a7b8c9d0-e1f2-4a3b-4c5d-6e7f8g9h0i1j,Robert Martinez,2024-04-01,38987.11,350,8500.6,Major Purchase,High risk due to low credit score.,1
b8c9d0e1-f2a3-4b4c-5d6e-7f8g9h0i1j2k,Linda Rodriguez,2023-02-28,110456.88,765,35000.0,Vacation,Credit history is excellent.,0
c9d0e1f2-a3b4-4c5d-6e7f-8g9h0i1j2k3l,William Hernandez,2023-09-14,95210.4,650,41500.9,Business Investment,Loan amount is large relative to income.,0
d0e1f2a3-b4c5-4d6e-7f8g-9h0i1j2k3l4m,Karen Lopez,2022-08-03,48765.99,590,19800.0,Car Purchase,High risk due to low credit score.,1
e1f2a3b4-c5d6-4e7f-8g9h-0i1j2k3l4m5n,Richard Wilson,2024-05-20,165432.1,805,48000.0,Home Improvement,Loan amount is large relative to income.,1
f2a3b4c5-d6e7-4f8g-9h0i-1j2k3l4m5n6o,Susan Anderson,2023-01-18,62345.67,680,25000.0,Debt Consolidation,Steady employment and income.,0
a3b4c5d6-e7f8-4a9h-0i1j-2k3l4m5n6o7p,Joseph Thomas,2023-10-30,51234.56,520,33000.0,Medical Expenses,High debt-to-income ratio.,1
b4c5d6e7-f8a9-4b0i-1j2k-3l4m5n6o7p8q,Nancy Taylor,2024-02-14,125678.9,770,15000.0,Education,Low debt-to-income ratio observed.,0
c5d6e7f8-a9b0-4c1j-2k3l-4m5n6o7p8q9r,James Moore,2022-11-25,88421.55,615,44567.89,Car Purchase,Loan amount is large relative to income.,1
d6e7f8a9-b0c1-4d2k-3l4m-5n6o7p8q9r0s,John Jackson,2023-07-07,32109.87,410,9900.0,Major Purchase,Recent credit inquiries are a concern.,1
e7f8a9b0-c1d2-4e3l-4m5n-6o7p8q9r0s1t,Emily White,2023-04-12,195432.5,845,28000.0,Business Investment,Applicant shows strong financial stability.,0
f8a9b0c1-d2e3-4f4m-5n6o-7p8q9r0s1t2u,Daniel Brown,2022-09-09,105876.12,730,46789.01,Home Improvement,Loan amount is large relative to income.,0
a9b0c1d2-e3f4-4a5n-6o7p-8q9r0s1t2u3v,Jane Johnson,2024-06-01,59876.54,640,12345.67,Debt Consolidation,Steady employment and income.,0
a1b2c3d4-e5f6-4a5b-8c9d-0f1e2d3c4b5a,Jennifer Smith,2023-05-15,45200.75,585,15500.0,Debt Consolidation,Low credit score presents a significant risk.,1
b2c3d4e5-f6a7-4b6c-9d0e-1a2b3c4d5e6f,Michael Johnson,2024-01-20,125000.5,780,25000.0,Home Improvement,Strong credit history and stable income.,0
c3d4e5f6-a7b8-4c7d-8e1f-2b3c4d5e6f7a,Linda Williams,2022-11-01,75000.0,690,45000.0,Business Loan,Loan amount is high relative to annual income.,1
d4e5f6a7-b8c9-4d8e-9f2a-3c4d5e6f7a8b,David Brown,2023-08-10,62000.25,610,38000.0,Car Purchase,"Borderline credit score, requires careful consideration.",0
e5f6a7b8-c9d0-4e9f-a03b-4d5e6f7a8b9c,Susan Jones,2023-02-28,38500.0,550,48000.5,Medical Expenses,History of late payments is a concern.,1
f6a7b8c9-d0e1-4f0a-b14c-5e6f7a8b9c0d,Robert Garcia,2024-03-05,180000.0,820,49500.0,Major Purchase,Loan amount is high relative to annual income.,1
a7b8c9d0-e1f2-4a1b-c25d-6f7a8b9c0d1e,Mary Miller,2022-09-19,95000.8,710,22000.0,Vacation,Applicant meets all primary lending criteria.,0
b8c9d0e1-f2a3-4b2c-d36e-7a8b9c0d1e2f,William Davis,2023-12-24,51000.0,640,18000.0,Debt Consolidation,Further review of payment history is recommended.,0
c9d0e1f2-a3b4-4c3d-e47f-8b9c0d1e2f3a,Patricia Rodriguez,2023-07-07,32000.0,450,8000.0,Medical Expenses,Low credit score presents a significant risk.,1
d0e1f2a3-b4c5-4d4e-f58a-9c0d1e2f3a4b,John Martinez,2024-04-01,210500.9,850,35000.0,Home Improvement,"Solid financial standing, recommended for approval.",0
e1f2a3b4-c5d6-4e5f-a69b-0d1e2f3a4b5c,Richard Hernandez,2022-08-14,88000.0,660,41000.0,Business Loan,Loan amount is high relative to annual income.,1
f2a3b4c5-d6e7-4f6a-b70c-1e2f3a4b5c6d,Charles Lopez,2023-10-30,49000.0,595,20000.0,Car Purchase,Low credit score presents a significant risk.,1
a3b4c5d6-e7f8-4a7b-c81d-2f3a4b5c6d7e,Joseph Gonzalez,2024-02-11,115000.0,730,15000.0,Education Expenses,Applicant meets all primary lending criteria.,0
b4c5d6e7-f8a9-4b8c-d92e-3a4b5c6d7e8f,Thomas Wilson,2023-01-05,72000.0,680,39500.0,Major Purchase,Further review of payment history is recommended.,0
c5d6e7f8-a9b0-4c9d-ea3f-4b5c6d7e8f9a,Jessica Anderson,2022-12-12,65000.0,620,44000.0,Debt Consolidation,Loan amount is high relative to annual income.,1
d6e7f8a9-b0c1-4dae-fb4a-5c6d7e8f9a0b,Sarah Thomas,2023-06-21,150000.0,790,30000.0,Home Improvement,Strong credit history and stable income.,0
e7f8a9b0-c1d2-4ebf-ac5b-6d7e8f9a0b1c,Karen Taylor,2022-10-03,41000.0,570,12000.0,Car Purchase,Low credit score presents a significant risk.,1
f8a9b0c1-d2e3-4fc0-bd6c-7e8f9a0b1c2d,Nancy Moore,2024-03-18,98000.0,700,49000.0,Business Loan,Loan amount is high relative to annual income.,1
a9b0c1d2-e3f4-4ad1-ce7d-8f9a0b1c2d3e,Elizabeth Jackson,2023-04-09,82000.0,725,10000.0,Vacation,Low risk profile with consistent payment history.,0
b0c1d2e3-f4a5-4be2-df8e-9a0b1c2d3e4f,James Martin,2022-07-25,55000.0,605,28000.0,Debt Consolidation,"Borderline credit score, requires careful consideration.",0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-05-15,45000.75,580,38500.0,Debt Consolidation,Low credit score presents a significant risk.,1
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Johnson,2022-11-20,155200.5,790,25000.0,Home Improvement Project,Strong candidate with excellent credit history and stable income.,0
11223344-5566-7788-99aa-bbccddeeff00,Linda Williams,2024-01-10,82000.0,695,48000.0,New Car Purchase,High loan amount relative to income is a concern.,1
aabbccdd-eeff-0011-2233-445566778899,Robert Jones,2023-08-01,65500.25,650,15000.0,Medical Bill Payment,Standard review indicates a moderate risk profile.,0
fedcba98-7654-3210-fedc-ba9876543210,Patricia Brown,2022-09-25,38000.0,520,8000.0,Small Business Investment,Applicant's credit history shows recent delinquencies.,1
98765432-10fe-dcba-9876-543210fedcba,John Davis,2024-03-18,210000.0,820,49500.0,Debt Consolidation,"High loan amount, but strong income and credit justify approval.",0
abcdef12-3456-7890-abcd-ef1234567890,Mary Miller,2023-02-14,71000.8,680,22000.0,Major Appliance Purchase,"Income verified, but credit utilization is high.",0
01234567-89ab-cdef-0123-456789abcdef,David Rodriguez,2023-10-30,52000.0,610,41000.0,Vacation Funding,Loan amount exceeds recommended DTI ratio.,1
deadbeef-cafe-babe-d00d-feedfaceb00c,Barbara Martinez,2022-07-07,95000.0,720,35000.0,Tuition Fees,Applicant meets all primary lending criteria.,0
b0b1b2b3-b4b5-b6b7-b8b9-bacbdbebfb0b,William Hernandez,2024-04-01,32000.5,450,12000.0,Medical Bill Payment,Very low credit score indicates high probability of default.,1
c1c2c3c4-c5c6-c7c8-c9ca-cbcccdcecfc1,Elizabeth Lopez,2023-06-22,180000.0,760,50000.0,Home Improvement Project,"Maximum loan amount requested, poses moderate risk despite good credit.",0
d2d3d4d5-d6d7-d8d9-dada-dbdcddecfd2d,Joseph Gonzalez,2023-12-12,68000.0,630,39000.0,Debt Consolidation,Standard review indicates a moderate risk profile.,0
e3e4e5e6-e7e8-e9ea-ebeb-ececedeeefe3,Susan Wilson,2022-10-05,41000.0,595,20000.0,New Car Purchase,Borderline credit score requires careful consideration.,1
f4f5f6f7-f8f9-fafa-fbfb-fcfdfefff4f5,Richard Moore,2024-02-28,110000.0,710,42000.0,Small Business Investment,High loan amount is the primary risk factor.,1
0a1b2c3d-4e5f-6a7b-8c9d-0e1f2a3b4c5d,Jessica Taylor,2023-09-11,89000.0,740,10000.0,Vacation Funding,Low debt-to-income ratio and high credit score.,0
1b2c3d4e-5f6a-7b8c-9d0e-1f2a3b4c5d6e,James Anderson,2022-08-19,55000.0,605,30000.0,Debt Consolidation,Stable employment but limited credit history.,0
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Karen Thomas,2023-03-03,135000.9,755,45000.0,Home Improvement Project,Loan amount is high but justified by income and assets.,0
3d4e5f6a-7b8c-9d0e-1f2a-3b4c5d6e7f8g,Thomas Jackson,2024-05-02,33000.0,510,5500.0,Major Appliance Purchase,Low income and poor credit score present high risk.,1
4e5f6a7b-8c9d-0e1f-2a3b-4c5d6e7f8g9h,Nancy White,2023-07-21,78000.0,685,28000.0,New Car Purchase,Applicant meets all primary lending criteria.,0
5f6a7b8c-9d0e-1f2a-3b4c-5d6e7f8g9h0i,Daniel Harris,2022-12-24,92000.0,660,46000.0,Debt Consolidation,High loan amount requested for debt consolidation.,1
e4a9e4d1-6c2e-4b8b-8c8d-1a2b3c4d5e6f,Jennifer Williams,2023-10-15,45250.78,585,42100.5,Debt Consolidation,High risk profile due to low credit score.,1
f5b0f5e2-7d3f-4c9c-9d9e-2b3c4d5e6f7a,Michael Smith,2024-03-22,185600.25,810,25000.0,Home Improvement,Applicant meets all standard lending criteria.,0
a6c1a6f3-8e4a-4da-aead-3c4d5e6f7a8b,Linda Brown,2022-11-05,78900.0,695,35500.75,Car Purchase,Solid credit history and stable income.,0
b7d2b7a4-9f5b-5eb-bfbf-4d5e6f7a8b9c,Robert Jones,2023-08-19,32150.9,450,8500.0,Medical Expenses,Applicant's income to loan ratio is concerning.,1
c8e3c8b5-0a6c-6fc-c0c0-5e6f7a8b9c0d,Patricia Garcia,2024-01-30,125000.5,720,48500.0,Business Loan,Large loan amount poses a significant risk.,1
d9f4d9c6-1b7d-70d-d1d1-6f7a8b9c0d1e,John Miller,2023-05-12,95000.0,740,15000.0,Major Purchase,"Standard risk profile, approved for funding.",0
e0a5e0d7-2c8e-81e-e2e2-7a8b9c0d1e2f,Mary Davis,2022-09-01,62300.8,610,22000.0,Vacation,Solid credit history and stable income.,0
f1b6f1e8-3d9f-92f-f3f3-8b9c0d1e2f3a,James Rodriguez,2024-04-08,49500.0,595,18000.0,Debt Consolidation,High risk profile due to low credit score.,1
a2c7a2f9-4ea0-a30-0404-9c0d1e2f3a4b,William Martinez,2023-12-25,210500.75,835,49900.0,Home Improvement,Large loan amount poses a significant risk.,0
b3d8b30a-5fb1-b41-1515-0d1e2f3a4b5c,Elizabeth Hernandez,2023-02-14,88000.0,715,30000.0,Education,Applicant meets all standard lending criteria.,0
c4e9c41b-60c2-c52-2626-1e2f3a4b5c6d,David Lopez,2022-07-20,41000.0,550,12500.0,Car Purchase,High risk profile due to low credit score.,1
d5f0d52c-71d3-d63-3737-2f3a4b5c6d7e,Susan Gonzalez,2023-11-11,155200.0,790,41500.99,Business Loan,Large loan amount poses a significant risk.,0
e601e63d-82e4-e74-4848-3a4b5c6d7e8f,Richard Wilson,2024-05-01,53400.0,640,28000.0,Debt Consolidation,Solid credit history and stable income.,0
f712f74e-93f5-f85-5959-4b5c6d7e8f9a,Jessica Anderson,2022-10-02,38800.0,520,43000.0,Medical Expenses,Applicant's income to loan ratio is concerning.,1
a823a85f-a406-096-6a6a-5c6d7e8f9a0b,Joseph Thomas,2023-07-04,110000.0,760,49000.0,Major Purchase,Large loan amount poses a significant risk.,1
b934b960-b517-1a7-7b7b-6d7e8f9a0b1c,Sarah Taylor,2024-02-28,72500.0,680,19500.0,Home Improvement,"Standard risk profile, approved for funding.",0
ca45ca71-c628-2b8-8c8c-7e8f9a0b1c2d,Charles Moore,2023-01-18,245000.0,845,50000.0,Business Loan,Large loan amount poses a significant risk.,0
db56db82-d739-3c9-9d9d-8f9a0b1c2d3e,Karen Jackson,2022-12-09,31500.5,380,5500.0,Debt Consolidation,High risk profile due to low credit score.,1
ec67ec93-e84a-4da-aeae-9a0b1c2d3e4f,Thomas Martin,2023-09-30,98200.0,730,39500.0,Car Purchase,Applicant meets all standard lending criteria.,0
fd78fd04-f95b-5eb-bfbf-a0b1c2d3e4f0,Nancy Garcia,2024-06-01,65000.0,665,44000.0,Home Improvement,Large loan amount poses a significant risk.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Williams,2023-05-15,45000.75,580,42500.5,Car Purchase,High risk due to low credit score.,1
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Smith,2024-01-20,125000.0,785,30000.0,Home Improvement,Strong credit profile and stable income.,0
11223344-5566-7788-99aa-bbccddeeff00,Linda Brown,2022-11-01,78000.5,690,15000.0,Debt Consolidation,Applicant meets minimum requirements.,0
a2b3c4d5-f6e7-8901-2345-67890abcdef1,Robert Jones,2023-08-22,32000.0,450,8000.0,Medical Expenses,Applicant has a history of late payments.,1
b3c4d5e6-a7f8-9012-3456-7890abcdef12,Patricia Garcia,2024-03-10,210000.0,810,48000.0,Business Investment,"High loan amount, but strong profile mitigates risk.",0
c4d5e6f7-b8a9-0123-4567-890abcdef123,David Miller,2022-07-30,60000.25,615,39500.0,Major Purchase,Stable income but moderate debt-to-income ratio.,0
d5e6f7a8-c9ba-1234-5678-90abcdef1234,Mary Davis,2023-12-05,95000.0,710,22000.0,Vacation,Applicant meets minimum requirements.,0
e6f7a8b9-dbac-2345-6789-0abcdef12345,James Rodriguez,2024-04-18,38500.0,595,10000.0,Car Purchase,High risk due to low credit score.,1
f7a8b9c0-edcb-3456-7890-abcdef123456,Susan Martinez,2023-02-14,150000.0,760,49500.0,Home Improvement,Requested amount is at the upper limit of policy.,1
a8b9c0d1-fedc-4567-8901-bcdef1234567,William Hernandez,2022-09-09,82000.8,670,18000.0,Debt Consolidation,Applicant meets minimum requirements.,0
b9c0d1e2-afed-5678-9012-cdef12345678,Elizabeth Lopez,2023-06-25,41000.0,605,5500.0,Medical Expenses,Stable income but moderate debt-to-income ratio.,0
c0d1e2f3-bafe-6789-0123-def123456789,Joseph Gonzalez,2024-05-01,180000.0,820,45000.0,Business Investment,Low risk applicant with excellent payment history.,0
d1e2f3a4-cbaf-7890-1234-ef1234567890,Jessica Wilson,2022-12-12,65000.0,640,41000.0,Major Purchase,High loan-to-income ratio requires review.,1
e2f3a4b5-dcba-8901-2345-f12345678901,Richard Anderson,2023-10-31,110000.0,730,20000.0,Debt Consolidation,Applicant is well-qualified for the requested amount.,0
f3a4b5c6-edcb-9012-3456-123456789012,Barbara Thomas,2024-02-28,52000.0,555,12000.0,Car Purchase,Limited credit history poses a risk.,1
a4b5c6d7-fedc-0123-4567-234567890123,John Taylor,2023-01-05,88000.0,705,35000.0,Home Improvement,Applicant meets minimum requirements.,0
b5c6d7e8-afed-1234-5678-345678901234,Nancy Moore,2022-08-19,230000.0,790,50000.0,Business Investment,Substantial loan amount; collateral verification needed.,0
c6d7e8f9-bafe-2345-6789-456789012345,Charles Jackson,2023-09-11,31000.0,510,6000.0,Medical Expenses,High risk due to low credit score.,1
d7e8f9a0-cbaf-3456-7890-567890123456,Karen White,2024-04-02,72000.0,680,28000.0,Debt Consolidation,Stable income but moderate debt-to-income ratio.,0
e8f9a0b1-dcba-4567-8901-678901234567,Thomas Harris,2023-07-07,135000.0,745,46000.0,Major Purchase,High loan-to-income ratio requires review.,1
f47ac10b-58cc-4372-a567-0e02b2c3d479,Jennifer Williams,2023-09-15,48500.75,585,22500.0,Debt Consolidation,High risk profile due to low credit score.,1
0a8b1c2d-3e4f-5678-9012-3456789abcde,Michael Smith,2024-01-20,125000.5,790,45000.0,Home Improvement,Strong credit profile and stable income.,1
11223344-5566-7788-99aa-bbccddeeff00,Linda Brown,2022-11-05,85000.0,710,15000.0,Car Financing,Applicant meets standard lending criteria.,0
c3d4e5f6-7890-1234-5678-90abcdef1234,Robert Jones,2023-03-12,35000.25,450,10000.0,Medical Expenses,High risk profile due to low credit score.,1
78901234-5678-90ab-cdef-1234567890ab,Patricia Garcia,2024-05-01,150000.0,820,35000.0,Business Loan,Strong credit profile and stable income.,0
2b3c4d5e-6f78-9012-3456-7890abcdef12,John Miller,2023-07-22,65000.0,670,48000.0,Major Purchase,Applicant meets standard lending criteria.,1
6f789012-3456-7890-abcd-ef1234567890,Mary Davis,2022-12-30,95000.8,740,20000.0,Vacation,Applicant meets standard lending criteria.,0
90123456-7890-abcd-ef12-34567890abcd,James Rodriguez,2023-10-18,42000.0,610,8000.0,Educational Expenses,"Borderline case, requires further review.",0
abcdef12-3456-7890-1234-567890abcdef,William Martinez,2024-02-08,180000.0,760,49500.0,Home Improvement,Strong credit profile and stable income.,1
34567890-abcd-ef12-3456-7890abcdef12,Elizabeth Hernandez,2023-06-14,55000.0,640,18000.0,Car Financing,"Borderline case, requires further review.",0
890abcde-f123-4567-890a-bcdef1234567,David Lopez,2022-09-03,31000.0,520,7500.0,Debt Consolidation,High risk profile due to low credit score.,1
ef123456-7890-abcd-ef12-34567890abcd,Barbara Gonzalez,2023-11-25,72000.0,690,25000.0,Major Purchase,Applicant meets standard lending criteria.,0
4567890a-bcde-f123-4567-890abcdef123,Richard Wilson,2024-03-29,110000.0,730,42000.0,Business Loan,Applicant meets standard lending criteria.,0
cdef1234-5678-90ab-cdef-1234567890ab,Susan Anderson,2023-01-07,49000.5,630,12000.0,Moving Costs,"Borderline case, requires further review.",0
7890abcd-ef12-3456-7890-abcdef123456,Joseph Thomas,2022-10-10,38000.0,550,19000.0,Medical Expenses,High risk profile due to low credit score.,1
bcdef123-4567-890a-bcde-f1234567890a,Jessica Taylor,2024-04-19,98000.0,725,30000.0,Debt Consolidation,Applicant meets standard lending criteria.,0
67890abc-def1-2345-6789-0abcdef12345,Thomas Moore,2023-08-01,195000.0,840,49900.0,Home Improvement,Strong credit profile and stable income.,0
12345678-90ab-cdef-1234-567890abcdef,Sarah Jackson,2023-02-14,62000.0,660,21000.0,Car Financing,Applicant meets standard lending criteria.,0
ab123cde-f456-7890-1234-567890abcdef,Charles Martin,2022-12-01,41000.0,595,15000.0,Major Purchase,High risk profile due to low credit score.,1
de456fab-c123-4567-8901-234567890abc,Karen Johnson,2024-05-11,88000.0,700,28000.0,Vacation,Applicant meets standard lending criteria.,0
f8c3de3d-1fea-4d7c-a8b0-29f5387cfa01,Olivia Rodriguez,2023-05-10,85240.55,695,27500.0,Debt consolidation,Stable employment and income.,0
a1b9c8d0-3e2d-4f5c-8a7b-6d9e0f1a2b3c,Liam Smith,2022-11-21,45100.75,580,15000.0,Medical expenses,High risk due to poor credit history.,1
c7e6d5f4-a3b2-4c1d-8e9f-0a1b2c3d4e5f,Noah Martinez,2024-01-15,155600.0,780,48500.5,Business investment,Loan amount is high relative to income.,1
3d2e1f0a-9b8c-4d7e-8f6a-5b4c3d2e1f0a,Emma Johnson,2023-08-01,195320.9,821,12000.0,Vacation funding,Applicant meets all primary criteria.,0
e9f8a7b6-c5d4-4e3f-8a2b-1c0d9e8f7a6b,Oliver Williams,2023-03-30,62300.2,615,22000.0,Home improvement project,Credit history is short but clean.,0
1a0b9c8d-7e6f-4d5c-ba4b-3c2d1e0f9a8b,Ava Brown,2022-07-19,32500.0,520,8000.0,"Major purchase (e.g., car)","Borderline case, requires manual review.",1
b8c7d6e5-f4a3-4b2c-1d0e-9f8a7b6c5d4e,Elijah Jones,2024-04-05,98750.0,710,39500.0,Debt consolidation,Strong income but high debt-to-income ratio.,0
4f3e2d1c-0b9a-4c8d-7e6f-5a4b3c2d1e0f,Charlotte Garcia,2023-12-11,210400.5,835,45000.0,Home improvement project,Loan amount is high relative to income.,1
d1e0f9a8-b7c6-4d5e-3f2a-1c0b9d8e7f6a,William Miller,2022-09-02,75900.0,670,33000.0,Business investment,Clear purpose and solid repayment plan.,0
a9b8c7d6-e5f4-4a3b-2c1d-0e9f8a7b6c5d,Sophia Davis,2024-02-28,51200.8,605,18000.0,Educational expenses,Stable employment and income.,0
6f5e4d3c-2b1a-4c9d-8e7f-6a5b4c3d2e1f,James Wilson,2023-06-20,39800.0,490,10000.0,Medical expenses,High risk due to poor credit history.,1
c4d3e2f1-a0b9-4c8d-7e6f-5a4b3c2d1e0f,Amelia Anderson,2023-10-18,125000.0,740,49000.0,"Major purchase (e.g., car)",Loan amount is high relative to income.,1
2a1b0c9d-8e7f-4d6c-5b4a-3c2d1e0f9a8b,Benjamin Thomas,2022-08-14,180100.3,795,25000.0,Debt consolidation,Applicant meets all primary criteria.,0
e8f7a6b5-c4d3-4e2f-1a0b-9c8d7e6f5a4b,Isabella Taylor,2024-03-09,68400.0,655,20000.0,Home improvement project,Clear purpose and solid repayment plan.,0
9d8e7f6a-5b4c-4d3e-2f1a-0c9b8d7e6f5a,Lucas Moore,2023-01-05,48900.0,595,19500.0,Debt consolidation,"Borderline case, requires manual review.",1
7c6b5a4d-3e2f-4c1d-0a9b-8d7e6f5a4b3c,Mia Jackson,2022-12-25,115000.0,725,41000.0,Business investment,Loan amount is high relative to income.,1
b5a4c3d2-e1f0-4a9b-8d7e-6f5a4b3c2d1e,Henry Martin,2023-07-07,225000.0,845,30000.0,Vacation funding,Applicant meets all primary criteria.,0
d3e2f1a0-b9c8-4d7e-6f5a-4b3c2d1e0f9a,Evelyn Hernandez,2024-05-01,82000.0,680,24000.0,"Major purchase (e.g., car)",Stable employment and income.,0
1f0a9b8c-7d6e-4f5a-4b3c-2d1e0f9a8b7c,Alexander Lopez,2023-09-22,35500.6,540,14000.0,Medical expenses,High risk due to poor credit history.,1
8e7f6a5b-4c3d-2e1f-0a9b-8d7e6f5a4b3c,Harper Gonzalez,2022-10-30,95000.0,700,38000.0,Home improvement project,Strong income but high debt-to-income ratio.,0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Robert Garcia,2023-05-10,45000.75,580,38000.0,Debt Consolidation,High risk due to low credit score.,1
b2c3d4e5-f6a7-8901-2345-67890abcdef1,Jennifer Martinez,2022-11-22,120000.5,740,25000.0,Home Improvement,"Standard application, meets initial criteria.",0
c3d4e5f6-a7b8-9012-3456-7890abcdef12,Michael Brown,2024-01-15,85000.0,680,45000.0,Car Purchase,Large loan amount requires further review.,1
d4e5f6a7-b8c9-0123-4567-890abcdef123,Linda Smith,2023-08-01,32000.25,450,10000.0,Medical Expenses,High risk due to low credit score.,1
e5f6a7b8-c9d0-1234-5678-90abcdef1234,William Jones,2023-02-28,180000.0,810,48000.0,Business Loan,"Large loan amount, but strong credit profile.",0
f6a7b8c9-d0e1-2345-6789-0abcdef12345,Patricia Williams,2024-03-10,75000.0,710,15000.0,Vacation,"Standard application, meets initial criteria.",0
a7b8c9d0-e1f2-3456-7890-abcdef123456,David Miller,2022-09-05,95000.8,690,30000.0,Debt Consolidation,Applicant meets all standard lending criteria.,0
b8c9d0e1-f2a3-4567-8901-bcdef1234567,Susan Davis,2023-12-18,40000.0,610,8000.0,Major Purchase,"Standard application, meets initial criteria.",0
c9d0e1f2-a3b4-5678-9012-cdef12345678,Joseph Rodriguez,2024-04-01,62000.0,590,22000.0,Home Improvement,High risk due to low credit score.,1
d0e1f2a3-b4c5-6789-0123-def123456789,Jessica Hernandez,2023-06-20,210000.0,790,35000.0,Car Purchase,Applicant has a strong financial history.,0
e1f2a3b4-c5d6-7890-1234-ef1234567890,Thomas Lopez,2023-10-11,55000.5,640,41000.0,Business Loan,Large loan amount requires further review.,1
f2a3b4c5-d6e7-8901-2345-f12345678901,Sarah Gonzalez,2022-12-01,135000.0,760,18000.0,Medical Expenses,"Standard application, meets initial criteria.",0
a3b4c5d6-e7f8-9012-3456-123456789012,Charles Wilson,2024-02-05,38000.0,520,12000.0,Debt Consolidation,Credit history indicates potential repayment issues.,1
b4c5d6e7-f8a9-0123-4567-234567890123,Karen Anderson,2023-03-15,98000.0,720,49500.0,Home Improvement,"Large loan amount, but income supports it.",0
c5d6e7f8-a9b0-1234-5678-345678901234,James Taylor,2023-07-29,68000.0,660,20000.0,Car Purchase,"Standard application, meets initial criteria.",0
d6e7f8a9-b0c1-2345-6789-456789012345,Mary Moore,2023-01-10,160000.0,780,50000.0,Business Loan,"Loan amount at maximum limit, requires sign-off.",1
e7f8a9b0-c1d2-3456-7890-567890123456,John Jackson,2022-10-30,42000.9,550,15000.0,Major Purchase,High risk due to low credit score.,1
f8a9b0c1-d2e3-4567-8901-678901234567,Elizabeth Martin,2024-05-02,110000.0,730,39000.0,Debt Consolidation,"Standard application, meets initial criteria.",0
a9b0c1d2-e3f4-5678-9012-789012345678,Richard Thomas,2023-09-14,72000.0,630,28000.0,Home Improvement,Applicant meets all standard lending criteria.,1
b0c1d2e3-f4a5-6789-0123-890123456789,Barbara White,2023-04-25,240000.0,830,42000.0,Vacation,Applicant has a strong financial history.,0
f9a8c1e2-b3d4-4e5f-8a6b-7c8d9e0f1a2b,Sarah Martinez,2023-11-15,45281.75,589,28745.11,Debt Consolidation,Low credit score is a primary concern.,1
1b2c3d4e-5f6a-4b7c-8d9e-0f1a2b3c4d5e,Michael Smith,2022-09-01,165432.89,785,48550.23,Home Improvement,Applicant presents a strong financial history.,1
6a7b8c9d-0e1f-4a2b-3c4d-5e6f7a8b9c0d,Jessica Taylor,2024-03-22,89123.45,690,15234.87,Car Financing,Standard review of application details completed.,0
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5g,David Johnson,2023-06-10,120500.6,720,41500.0,Business Loan,Application flagged as high-risk during processing.,1
h6i7j8k9-l0m1-4n2o-3p4q-5r6s7t8u9v0w,Linda Brown,2022-12-05,58990.12,645,22000.0,Medical Expenses,Standard review of application details completed.,0
